,video_id,comments
1721,NHqDdWmoJy0,"['Cilla Celli mirip orang Malaysia 🇲🇾', 'Aabentulkntahaaintukuncii', 'Eh Rafattar adik mu gemoy bangettt', 'Tasya zahra mulina\n\nCilla cerillna putria\n\nCalli cerillna putria', 'Yu', 'Hihi😇😊', 'Rafatar lucu dan gemoy', 'Terima kasih cilla celli telah menjadi teman baru aa', 'aa coba bikin konten di tv', 'si aa bagus']"
1722,mR9ukUcHMKI,"['Kak bismilah aku kepengen banget aku punya hp aipon ya kak\nAku gak punya ayah dan ibu kak....', 'Mantap dpat iphone kryawan semuanj', 'Bang Rafi aku Saskreber  nih pengen aipon dong HP ku burik', 'Gue jadi pengen jadi karyawan ny Rafi Ahmad dan Nagita Slavina', 'Semogo sehat selalu kak raffi dan mbak gigi amien', 'Iya sahabat amnuloh semua iya kebaikan saat kalian langsung sama amanuloh bekarakter idologi ego kalian tetap kita bershabt punya cerita \n\nKalo mergikan kalian apalagi nyawa jangan kalo ayang minta', 'Amanuloh ga usah karna nanti ada cinta ke amanuloh ga bayar', 'Bang mau juga bang🙏', 'Gue minta di Tanah Grogot tapis Desa Grogot lurus aja terus nanti ada jalan aspal ronda biru nanti tuh cantik kamu tinggal lurus terus nanti ada rumah kosong dua', 'Bismillah\nMau kk Nagita Slavina iPhone nya kak']"
1723,_pbAh3WVjCg,"['Hii dimas salam kenal iya dari amanuloh', '👍👍👍', '😭😭😭', 'Kaku, emang ga gampang jadi orang panggung', 'Kaku', 'tetap gw pantau bang haykal...😂😂😂', 'nama aa rafi Ahmad bagus juga gara"" bimas Ahmad, 1 orang polos membawa keberkahan buat keluarga rans entertainment', 'Seneng melihat aa  rafi sm dimas', 'Susah dapat bos dermawan seperti aa raffi dn mba gigi....', 'Bang Midun\n\nAku Padamu❤❤']"
1724,TGA-RJPnsk4,"['kirimkan aku mobil alphard', 'Bagus banget', 'Seru banget lihat si aa  pintar ya', 'Semoga Aa rafatar jadi anak sholeh dan pintar', 'si ojan suka pantun', '💜ᗷTS⟭⟬💜', '679', ',', 'Ufurdir', 'selamat aa semoga kamu tambah sukses dan sehat selalu dan semoga panjang umur aminn']"
1725,1Zoy8c-ENco,"['Itu rumah type lyndon dinava park BSD gua jual itu, harganya terkhir sebelum dibeli sama orang lain diharga 27M dan kalau cara bayar KPR cicilannya di 200jtan perbulan. Sempat survei ke lokasi project tempat nya emng buat para Sultan banget, gokkssss!', 'Keren bgt rumahya aa,bgs buat investasi utk kedpnnya.', 'Siapa yang masih nonton tahun 2022', 'Rans terbaik', 'Baru liat dari tiktok trs mampir kesini..', '❤️❤️❤️👍🏻', 'Mantap fi tetap berkarya fi....👍👍👍', 'Wah gila si beli di lydon yg 1 rmh,hrga 40M....', 'Aku pengen ke temuu raffi', 'Facebook Ade Munandar Munandar rajin lah membaca di dinding Facebook Ade Munandar Munandar sangat penting orang rajin pangkal cerah ke depan nya']"
1726,uTdBgbbX1Cw,"['Aku cinta keluarga Aa', '2:09', 'Hihi😃🤣', 'Film yang 2🤗😇', 'Almiraziaharumiaskaqurityuinkirana', 'Gemes banget', 'Risma👉🏻💪🏻🖕🏻', '❤️aaa', 'Video ini', 'Ga ada yg']"
1727,hV-V7Oh5Iwc,"['H kn khn', 'AsFSG', 'aamn', 'aa', 'Mamlagigaa', 'Hghg', 'enak jadi anak mama', 'Udah 16thn suka nongton si aa seru sumpah 🤪', '😭', 'Udah di sugreb aa rafathar ganteng hehehe']"
1728,orTZqOVq-sU,"['You want', 'Sukses slalu si aa', 'Asik', '💛💛🤗', 'Ka rafi ko jarang ada barqodnya lagi ya di video...sllu hadir\nAa\nIG.sudiralves', 'Absen', 'adek aku juga suka dinosaurus loh', 'hadiahnya mana om kok lama bangat apa lupa yy', 'Bismillahirrahmanirrahim, kak raffi mohon bantu saya seberapa kak🥺😭 saya beneran butuh bantuan kakak. Kk yg punya rezeki berlebih kak, kk org dermawan. Saya mohon kak bantu saya. Demi ibu saya kak. Saya sudah dm kaka di instagram , ig saya: @annisawahyuni74 kak. Tolong bantu saya kk yg punya rezeki berlimpah dari Allah SWT. Saya siap kerja apapun kakk demi ibu saya, saya mohon kak😭😭🙏🏻🙏🏻 karna setiap sholat, doa dan tahajjud saya, selalu kakak orang dermawan yg hadir di mimpi saya untuk membantu saya😭🙏🏻🙏🏻 tolong bantu saya kak. Saya sudah dm ig kaka sama kirim email ke rans digital kak🥺🙏🏻🙏🏻', 'haa rafathar bilang AA"" 2×\nIg:skinepicnichhh']"
1729,N1XxHTPekVY,"['aa lucu sekali😆😁', 'Bagus 👍', 'Fgh', 'Rafatar  lucu', 'Semoga sehat selalu ya keluarga Aa Rafathar 🥰😍', 'siaa harus bisa benerin suiter mama gigi', 'Kamu kamu kamu', '123456789   wewe', 'aA BAIK HATI DAN TIDAK SOMVONG🤒😌😒😏🙄', '😂😀😎😭❤️🔥🎉🙏👍👍🙏🎉🎉🔥❤️😭😎😀😂😘🥳🥰😍😇🤗🤗🤗🤩🤗😚🤣😆😆😁😄😃🤭🤭🤭🤭😃😄😄😍😇😇😍🥰🥰😁😁😄😄😃😃😍😍🤲😁😁😁😆🥰😍😇😇🤗🤗😃😃😃😄😄😁🤲🥰🥰🥰🥰🔥😇😇🤗😃😄😁😁😆🥳🥰🥰🤲😇😇🤗🤗😃😄😁😆😆🥰🥰🥰🤗🤗😇😇😃🤭🤭😍😇🤩😀😀😭🤲🤲😁😃🤗🤩😇😍😍😇🤗🤩😇😍😇🤗😇😇😇🤗🤩🤗😃😃😍🤗🤩🤗😇😁🤲😇😍😁😄🤭🤩🤩😚🤩😃😄😁😍🤗🤩🤩🤗😇😁😁🤩🤗😇😍😄😄😇🤩🤗😃😄🤩🤗😁😄😃😃🤗🤗😃😄😃🤗🤗🤩😚😚🤗😃😄😁😁😁😄🤩🤩😚😚😃😁😁❤️😇🤗🤩🤩😚😚😚😚😂😂😀😇😃😄😄😄😃🤭🤗🤩😚😚😂😂😂😂😂🤩😇😍🤲🤲🥰🥰🥳🥳🤲😁😄😄😄🤗🤗🤩🤩😂😂😀😂😂🤗🤲😄😁😇🤗😇🤲😍🤗🤗😇😇😍😄😄😄😁😁😁😍🤩😀😍😎🤗🎉🥰🤲😇🤗🤗🤗🤩🤩🤲😂😂😚😇🤲🥳🤲😇🔥🤲🔥❤️❤️🤲🤣🤣🤣🤲🤲🤲😘🔥🔥😍😎❤️🥳❤️🥳❤️🙏😂😎❤️❤️❤️😎😭🤗🤗😍😍😍😁😁😁😁🥰😇😊😏🤬😠😒🥺😒😤🥺😟🙄🤐🤐🤫😩😲😣😖😵🤤🤯🤯🤯🤬😡😠😠🌝🌝🌜😖😖😱😁🙄🤫😊😆😍😍🥰😊😘😌😉😉🥳🤗🤗🤭😌😌😏🤩🥳🥳🥳🤩🥳😍😏😏😊😊😏😉😉😉🥳🥳🤩😍😊😊😉🤩🥳🤩🥳🥳😍😊😏🤭🥳😍😉🥳😍😉😭😍🤭😘😜😉😉🥳🥳🥰🥰🥳🥳🤣😂😍😍😉😉😉jyyrrrgbkoi87trreedvb cxseee378iooonbvcdtty8iooijhghioojbgfyiiijhfree689999999oo9uyffv..😡😡😡😡🤗😌😖😱😏😂😌🥳🤣🥰😜😜😜😜😜😆😆😡🤗🤗🤗🥰😜😆😆😆😡😡🤗🤗🤗🤗😡😆']"
1730,6fO3gKY_7x0,"['Bang keisa itu sama kàya nama kakak ku bang', 'Ziaharumikiranajasminesekarguwen😺💖💖💗💗💗💟💟💗💗💖💟💖💟💖💟❣💖💙💝💗💝💙💝💟💝💚💕💚💖💚💗💕💚💕💙💖💙💕💙💗💙💝💙💝❣💝💚💖💖💞', 'Ore good you i love', 'aa aaaa', 'Hggg', 'Tt67i08ewt', 'Dukung karya anak bangsa', 'Aa Aa sip mantul mantap', 'Si Aa ia the best', 'Semangat aa 😊😊😊😊']"
1731,z9Ra68C3xW0,"['Kartun nya agak creepy', 'aa sayang😘😘😘', 'susu hai los kol', 'RAfatar jail banget', 'Si AA: rafatar bandel banget', '0:34  di belakang mamah gigi ada Poto black pink', 'Fokus ada foto rose black pink', '👍👍❤️❤️', 'Hahaha', 'Tolong bikin yg teman aa nginep di rumah aa']"
1732,UamvMLO3Y-o,"['👍', 'P0', 'Sampai mimpi', 'Ghjkko 🌚xffguuuuiii 🌻🌚🙏 uuuuiiuffyy 👍tyyyyyyyy 🎉 uuuuuuuuuuuuhuuuu di dunia tyy', 'Aa harus makan kalo ngga makan mati ya aa mama dan papa nangis habisin ya 💜', 'Jumlah yg ingin orang tuanya bahagi😇', 'Bagus makanya makan', 'Aku makan nasi nggak ada sisa makanan aku habiskan nasi ku', 'Ttmamaaa', 'Tombol merah 🔴']"
1733,wtN9EjDVkjU,"['Nonton 2023', 'Oh', 'P', 'Ada lagi ya istilah Andarans', 'Aa', '❤', '🤩', 'Thhjhj', 'Aa ganteng', 'Wow']"
1734,9sZh-qmkEbk,"['Rafatar kan mau jadi kolektor hot wheel kalo mau jadi ada syarat nya\n\nHot wheel nya jangan dibuka dari wadah nya', '😎😎👍👍👍', 'Pangeran andara.......', '“aa pake aj telselah aa’ “hahah bebass aa mah 😂😂', 'Aa pake aja terserah aa🤣', 'Untung Dimas sm rafathar akur...coba kl kaya rafathar sm om baim pst ribut mulu 🤣🤣', 'Rans is the best', 'Yaa ampun sy sudah keracunan mainan rafathar kmrn lego sampe beli juga... Ini sekarang hotwheels juga jadi pengen punya juga😅', 'Aa rafthar makin ganteng rambut nya kyak skrg,mirip oppa2 korea\nSeneng liat rafhatar makin akrab sm dimas... Apa lagi pas aa blg ""ayok om dimas"" so sweet bangetz dech', 'subscribe chanelku donk tmn tmn']"
1735,sSDG2WYyQZk,"['dear RANS tolong dong anneth nya dibikinin mini album, dan isinya campuran gengre biar bisa ceoet GO international #greetingfromhongkong', 'Dimas Ahmad & Anneth Ahmad\nFans auto jodoh jodohin\nSemoga hubungan kalian langgeng sampai ke jenjang pernikahan atau Kakek Nenek', 'klo anet artis nya ran jelas klo tinggal sendiri bebas kali inget ini jkrta  inget ran mau dekettin  onyo liat sahabat mu lagi di kenalin sama si tukang bakso yg lagi naik daun emang mau di sandingkan sama si tugang bakso bisa nya nyi paling potong bebek angsa ran yg betul lah klo mau ngenalin tuh yg se imbang artis lah pemain senetron yg mempuni atau yg bisa ngimbangi anet jgn tukang bakso  maaf mantan tukang bakso dia bisa apa dan lagi timpang dia sudah tua macem rapi umur nya anet cocah gimana sih perasaan mami nya kasihan anak nya di gitukan. mentang artis nya kasihan mereka tak ber daya walau buat konten anet pasti malu jgn demi conten korbankan anak orang kasihan mereka ga ber daya karnah dlm naungan ran kasih s n di toton orang banyak maaf klo de mi conten mikirkan perasaan arang lain  minta ajarin buat b s kso klo cowo onye ada cowo nya deven hati hati gombal gombal ini nya tak ada yg ini ayah sdh liat sih sdh nyomong sama onyo  tapi mau liat muka nya anet lagi sama onyo buang muka tapi ayah tau ngomong ajah jelepota kasihan di buat conten nya ran kurang ber mutu', 'Si net mkin cantek aja', 'Kamu tau sekeras apapun kamu berjuang jika memang tidak diinginkan kau akan kalah dengan keadaan', 'Bagus banget😭👍👍🎉🎉🙏', 'JIR GRUP MUSIK\nNGAKAK JIR 🤣🤣🤣🤣🤣🤣', 'Dimas kalo duduk jangan goyang2 dong semua orang perhatikan setiap gerak2mu kalo kebanyakan duduk sambil gerak2 jadi pusing & Bete lihatnya,, Oke . salam #Yogha official.👌😊', 'Anneth ama Dimas ccok Banget', 'Ahh dimas..kau jualan bakso lagi aja...tak ada skill apapun..hny modal mirip raffi?? 🙄']"
1736,BdC2dt5DbcM,"['Dimaaass Annneth', 'Aku sangat suka sama Mas haikal org nya  baik bgt apa lg sama dimas walopun org baru tp udah ky kluarga smoga mas haikal panjang umur sehat slalu dan aku degdegan dimas bangunin a rafi takut ngambek eeeh malah sng dibeliin lontong sayur aa rafi emang org baik👍👍👍', 'Raffi ahmad bos yang paling baik sedunia,kalau saya liat semua video video nya,ril tanpan rekayasa', 'Lain kali vlognya pk helm ya...hehehhehe', 'makasi buat bang Haikal yang selalu bimbing dan ingetin Dimas, sehat sehat selalu yaa semuanyaa', 'bang haikal  sll membimbing dimas bagus bgt  aa rafi baiiiiik bgt rendah hati sll blg tks meski sd artis terkenal👍🏻🙏🏻', 'sehat2 ya tim rans.\nbang haikal🤗', 'Mantap 👍', 'mau aja kk dimas. mumpung ada tawaran model vidio klip. kaya fernand di youtube  yana sami judul lagunya bukan wanita penggoda. fernand yg pake kemeja panjang warna ijo pake kalung rante celana panjang levis warna abu2.', 'Sultan aja makan lontong sayur\nsuka sedih liat org org yang soksokan']"
1737,n8a2VHzRtqI,"['aku ada koleksi megalion', '____________\n           .........................\n,,,,,,,,,,,,,,,,,,,,,,,', 'rafatahar ayu lawan medalion pokemon aku punya banyak pokemon', "":'("", 'Af', 'Kalau aku punya 5 keluarga cowok 3 dan cewek 2', 'Aamm', 'Rafatar semoga sukses semoga tambah melesat karirnxa sehat selalu semoga karyanx kedepan tambah dikenal sama masyarakat', 'Asyik', 'GARFIK BUS SIMULATOR']"
1738,gd7aHwUJ69A,"['moga moga aa raffi sekeluarga sehat sehat\nrizki nya ber limpah dan barokah\ntop manta is the bes', 'Asli Raffi hati surga... Memanusiakan manusia. Klrg surga', 'Klrg hati malaikat', ""Ko ya ibu'y g ngsih minum bwt aa rfi sm team y.."", 'Up', 'Emang bener bapa dimas mirip bapanya Raffi ahmad', 'Benermbagigi saya nonton terus', 'Sma banget muka rafi sma dimas', 'Bapa ny kayak rafi klw udh tua', 'Bapak nya dimas ngak sadar kalau itu rafi😅😂🤣']"
1739,nUkev5JwLQk,"['sekolah ku', 'Semoga  dimas  derajatnya diangkat', 'Gokil sih ibadah apa sih mas yg buat kamu diangkat derajat nya dmana mana', 'Ok', 'Sukses terus y dimaaas', 'Ya Allah ... MasyaAllah ...Akhlaq nya anak ini...', 'A Rafi emang debes lh pokok nya bagus banget bisa naikin pangkat Dimas dulu ny jual ciklok jdi skrng kurangan cilok 😅😅😅', 'Keren nihh', 'Ini dia nihhh yg bikin gue sering nengokkk YouTube..... Sekarang nihhjjj', 'Butun singkatan dri botak tiga tahun, sekolah fullday terus tpi yang masuk guru cuman 1/2 sisanya molor dikelas wkwk']"
1740,D2kWJJBhRhM,"['lgriryeyuwywo16 ini whiststshowy eh suganteh ada yg tau ah gelap gulita di rumah si hdhhdhhuwge gr daging ebsknoqht ini juga wjsbsysdshsissshssydhhdhduueegyeiw ini sshshshs shoes 5dsbsbxxd dinding yang eksis saja yang benci sshshshs ehiwuqoqibsgygtybpnfesswpsiqmibwuhso saya gas yang penting seperti ini tidak tercatat gk ada di Indonesia dan barat ada yang berhamburan ke aa mau apa a duit dari Internet Explorer 3', 'Asalmualikumaaubahbanysarkemyayaaasemongkamiboainaasehnsekeluarngh', 'Jumlah orang yang mau sukses seperti aa Raffi', 'Fahmi', 'Sukses  si AA', 'Sukses terus ya', 'Keren filmnya', 'Mending BTS', ')) ilil.\n\n\n\n\n😄??. \n\n\n\n\n\n\n\n... \n😄Menjadi', 'Aa Rafatharrrrrrrrrrrrrrrrrr♥️♥️♥️♥️♥️♥️♥️♥️']"
1741,eIQHqncOKWI,"['Ayokk donk rans music jeha sama upi  diundang barengan 😁❤️', 'Udang ka hanggini lagi dong', 'Ke sini karena muncul di beranda aku tunggu kalian balik lagii hanggini  🖤 luthfi aulia', 'Yuk mama gigi jadi makcomblang mereka balikan lagi wkwk ☁️🚀', 'Muncul di berandaku lagi setelah setahun 🙆🏻\u200d♀️☁️🚀', 'Next undang junior Roberts yaa...', 'Bisa kali kasih projek upi jeha wkwk☁🚀', 'Baru Tau Ternyata Kk Nagita Suaranya Bagus👏👍', 'Sring2 sama jehaa donk,suka bnget!!', 'Enak banget suaranya Nagita sumpah. Khass bangett.\nJeha juga keren cool gitu hqhqh']"
1742,XuTNcKQlSBE,"['Dimas achmad slmt ht ulang tahun semoga dimas panjang umuur sehat selalu', 'Happy birthday aa dimas ganteng', 'Salpok', 'Semoga sukses Dim', 'Sukses terus buat rans ...\nAmin....', 'Hadir Indramayu Hongkong', 'Baju2 Aa Rapi yang tidak terpakai oleh Aa rapi kasi saja ke Dimas', 'Minta buku , subhanallah anak pintar dimas', 'Kk adik  ahmad ganteng', 'sangat kompakk mudah mudahan kompak']"
1743,OUvuowQZs7c,"['Kali ini Si AA karena itu bukan hanya bisa di Indonesia yang telah dirindukan di Malaysia 🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾', 'X', 'Setiap harinya, AA selalu semangat', 'Yang nonton 2022 👆', '9 menit yang lalaau》■', 'Aa😘😘', 'P', 'ih lucu deh Aa', 'U', 'faisal Yusuf 😭😭 00 1']"
1744,Am_IrBnEJwo,"['😭😭😭😭😭', 'Bismillah ni 0851142289', 'Kapan ini', 'Kapan dapet undian dari channel sini #SICEPATASLIINDONESIA', 'Amiiinn', 'Aku mah GK mau hadiah tapi mau dikasih pekerjaan SM A Raffi, biar ada gaji biar bs nyambung hidup n renovasi rumah. Aku bs masak,nyuci,bebenah kok. Ig ku @fuadimiraj', 'Bismilah semoga rejeki aku ada disini, sukses selalu buat rafi ahmat dan keluarga amin\nSicepat asli indonesia\n:lg @achoalfin36\n085352988447', 'Bismillah...sukses slalu utk RANS', 'Bissmillahhirrohmanirrohim semoga menang aaminn,\n\nIG : akhdazakii\nWA : 81210609628', 'bismillahirrahmanirrahim semoga beruntung dapat amiin🤲']"
1745,0tRppOFiLiQ,"['Tutorial anjay wkwk', 'Nagih Nonton Rans yang ada Dimasnya. Haduuh tolong T.T', 'Sultans rans', 'Perjuangan harus serius,pertahankan yg telah didapat dimas semangat...semangat', ""Bismillahirrahmanirrahim\nsemoga keinginan & do'a Aa Rafathar mempunyai adik 10 dikabulkan sm Allah SWT, biar Aa Rafathar ada teman mainnya & sudah siap untuk menjadi kakak nanti."", 'Ada dimas dirans jadi penasaran terus niiih, semangat nonton RANS INTERTAIMENT, gk bosen"" Sumpah... Sukses selalu tuk RANS INTERTAIMENT', ""Dimas kreeen...tetap rendah hati, jgn sombong, slalu jga sholat n sllu do'akan kdua org tuamu beserta keluarga Sultan Andara...sukses sllu Dimas aq do'akan...Aamiin."", 'Bijak banget teh gigii.. Panutan banget', 'Billy blum d undang k podscat rans', 'Nonton Dimas Ahmad dan a Raffi Ahmad gak ada bosannya, \nDimas Ahmad yes']"
1746,4pYLlkVEQ0o,"['Animasi Aa semakin menarik ceritanya cucu sy senang nonton', 'Rambut si Aa lucu dan gemeess banget deh...', 'Aku suka nonton Aa,karena Aa seruu bangett..', 'Seru bangett...', '56455213113509867', 'Bismillahirrahmanirrahim\ndikirain Kevin hilang, gak tahunya Kevin pulang kerumahnya dianter sm Pak Oyoy coz Kevin sakit perut.', 'Dodonakallagi', 'Hallo... \nTetap produktif dari rumah yok. Cuma main game online bisa dapat duit lho. \nCuma di Slot5000.VIP\nSitus Game Slot online & Live Casino Terlengkap.', 'AHHA4D.LIVE\nBisa Isi Pakai Pulsa Dan E-Wallet\nMinimal Pengisian Hanya 20 Ribu\nSitus Togel, Slot, Live Casino, Tembak Ikan\nProses Transaksi Sangat Cepat Aman Dan Nyaman 24 Jam', 'AHHA4D.LIVE\nBisa Isi Pakai Pulsa Dan E-Wallet\nMinimal Pengisian Hanya 20 Ribu\nSitus Togel, Slot, Live Casino, Tembak Ikan\nProses Transaksi Sangat Cepat Aman Dan Nyaman 24 Jam']"
1747,hepM0B1qv3o,"['Hadiah iphone 12 pro Buat dimas yang kamera Hpnya udh retak2.. info juga kalo kita beli Hpnya di @tokohapedia cek ignya @tokohapedia , & ada juga di tokopedia.,.sejak tahun 2017, terpercaya. Saran kita beli disana!!', 'Atu,hhh👍', 'Jhhh', 'Mntp,ktengo,sptu', 'Ya,hmpn,hrs,yg,bgs 👍', 'Tu,mntp', 'Pengen jadi youtuber tapi kamera tidak mendukung \nSemoga dapat hp bekas Aa Raffi🤗', 'Dia polos dongg', 'Wah Dimas Ahmad Ramadhan Irfan ultah mau kado apa waw waw waw😍🥰😘❤️😁😋🙄', 'Gabunglah say']"
1748,j3H09l_mgrc,"['Dimas suka banget sama KK Aurel,BG Dimas hebat banget bisa ngomong baik baik sama BG atta,BG atta marah besar kepada Dimas,BG Dimas itu gk ekting,BG Dimas benar benar suka sama KK Aurel,nampak banget dari sikap dan cara ngomong nya Dimas', 'Aku paling lucu nya itu BG atta mendukung banget dan setuju', 'Hhhh sampai subuhhh...', 'Ngakak', 'Ata roy kesi lagi do seru kesi', 'Aeta  Roy ksi lagi do hehe yuk', 'Ata Roy kesi lagi. do hehe wel', 'Hhhhhh... Lucu liht expresi Atta.', '😂😂 aku suka liat Abang atta cemburu 😂😂😂😂😍😍😍', 'Kocak parah']"
1749,fr7QDYl4Eco,"['Seumur dong', 'Kan semur', 'Jodoh ya vanes saja', 'Selamat ulang tahun Dimas Ahmad Ramadhan Irfan Hafiz sini tiup lilin sama Rina wish you all the best tetap care anak anak cinta aku ya sayang', 'Aa raffi dan mbk gigi baik banget,,semoga keluarga Aa raffi dan mbk gigi sehat selalu,dan selalu di beri kebahagiaaan Aamiin\nSeneng banget lihat keluarga ini😊', '👏👏👏👏❤❤❤❤❤❤❤', 'Semoga Dimas makin sukses', '👍', 'Sukses buat kamu dim & Rans', 'Slamat berbahagia masuk di kluarga rans ya dimas']"
1750,I0YVAfihfxg,"['Keren pisan aa raffi', 'Salut bget aku sama AA Rafly...moga sllu di berikan kesehatan dan di limpahkan rejekinya', 'bang buat konten dimas sama managernya lagi dong 😀😀😀😀', 'dimas pake sendal suwalo to', 'hadir', 'Masyaallah Aa Rafi sayang banget sm Dimas.', 'Cara jln mrk ber2 mirip', 'Semoga sukses a raffi kebaikanmu sunguh memotivasi irang kaya di kuar sana', 'Smogah Dimas juga bisa sukses Kya Raffi Ahmad. Tetap rendah hati👍', 'Umur dimas sma gw sama,gw kira 22/23an']"
1751,HftvCXDnF48,"['Merinding liat AA begitu tulus 🙏🏻🙏🏻', 'Mau nanya itu daerah mana? Masa  si Rafi si Irfan Depok gandul bukan lah wow tempat si Ijonk😍😍😍😍🥰🥰🥰😘😘😘❤️❤️❤️❤️❤️❤️🙏🙏🙏', 'Iya mirip tapi ga bersirip hihihihi😍🥰😘', 'Mirip aa rapi waktu muda', 'Sekarang Dimas kok nggak pernah muncul sama Rans lagi', 'Assalamualaikum om rafii😊', 'Aa Raffi baik banget asli welcome jadiin Dimas Ahmad jadi artis', 'Seneng banget sama aa Raffi dan tteh Nagita menjadi inspirasi a Raffi mulai karier dari nol dari anak kos""an sampe sekarang jadi sultan Andara ...keren laah', 'Raffi Minang baik', '2022 masih nonton']"
